Time	Dev1/ai0	Dev1/ai1	
2.214620e+003	1.781179	1.955292	
2.214720e+003	1.780685	1.955785	
2.214820e+003	1.780685	1.956279	
2.214920e+003	1.779863	1.956114	
2.215020e+003	1.779369	1.955785	
2.215120e+003	1.779204	1.955785	
2.215220e+003	1.778546	1.955292	
2.215320e+003	1.774596	1.955292	
2.215420e+003	1.778382	1.955456	
2.215520e+003	1.778546	1.954798	
2.215620e+003	1.778711	1.954140	
2.215720e+003	1.778052	1.953481	
2.215820e+003	1.777065	1.953152	
2.215920e+003	1.777559	1.953152	
2.216020e+003	1.776407	1.952165	
2.216120e+003	1.776571	1.952329	
2.216220e+003	1.776571	1.952000	
2.216320e+003	1.776736	1.951671	
2.216420e+003	1.776407	1.951177	
2.216520e+003	1.777065	1.950190	
2.216620e+003	1.777065	1.950848	
2.216720e+003	1.777230	1.950190	
2.216820e+003	1.777394	1.950684	
2.216920e+003	1.776736	1.949861	
2.217020e+003	1.777230	1.949532	
2.217120e+003	1.775584	1.949696	
2.217220e+003	1.775255	1.948873	
2.217320e+003	1.774926	1.948709	
2.217420e+003	1.774926	1.948380	
2.217520e+003	1.774926	1.948215	
2.217620e+003	1.776571	1.948051	
2.217720e+003	1.775913	1.947886	
2.217820e+003	1.776571	1.948544	
2.217920e+003	1.777065	1.948215	
2.218020e+003	1.776571	1.947392	
2.218120e+003	1.776900	1.947392	
2.218220e+003	1.777230	1.946734	
2.218320e+003	1.776407	1.947063	
2.218420e+003	1.776078	1.947063	
2.218520e+003	1.775748	1.946899	
2.218620e+003	1.775090	1.947392	
2.218720e+003	1.771963	1.947228	
2.218820e+003	1.776078	1.947721	
2.218920e+003	1.776242	1.947063	
2.219020e+003	1.776900	1.946240	
2.219120e+003	1.777394	1.946405	
2.219220e+003	1.777559	1.946899	
2.219320e+003	1.778382	1.947392	
2.219420e+003	1.777230	1.948215	
2.219520e+003	1.777559	1.948380	
2.219620e+003	1.777065	1.947721	
2.219720e+003	1.776900	1.947721	
2.219820e+003	1.776571	1.947721	
2.219920e+003	1.777723	1.948051	
2.220020e+003	1.777723	1.947557	
2.220120e+003	1.778217	1.947557	
2.220220e+003	1.778546	1.947392	
2.220320e+003	1.778546	1.947721	
2.220420e+003	1.775255	1.948380	
2.220520e+003	1.778052	1.948709	
2.220620e+003	1.777559	1.948709	
2.220720e+003	1.777559	1.949038	
2.220820e+003	1.778052	1.949532	
2.220920e+003	1.778052	1.948380	
2.221020e+003	1.778875	1.951836	
2.221120e+003	1.778382	1.950848	
2.221220e+003	1.778546	1.951013	
2.221320e+003	1.778052	1.951507	
2.221420e+003	1.777888	1.951836	
2.221520e+003	1.777230	1.951671	
2.221620e+003	1.777065	1.951671	
2.221720e+003	1.776571	1.951177	
2.221820e+003	1.776736	1.950684	
2.221920e+003	1.777065	1.951013	
2.222020e+003	1.777065	1.951507	
2.222120e+003	1.778546	1.951342	
2.222220e+003	1.777888	1.951836	
2.222320e+003	1.777888	1.951342	
2.222420e+003	1.777559	1.951671	
2.222520e+003	1.776900	1.951013	
2.222620e+003	1.776242	1.950684	
2.222720e+003	1.776242	1.949367	
2.222820e+003	1.774432	1.949696	
2.222920e+003	1.775748	1.950355	
2.223020e+003	1.775913	1.951013	
2.223120e+003	1.775913	1.950355	
2.223220e+003	1.773609	1.950190	
2.223320e+003	1.776407	1.950190	
2.223420e+003	1.776407	1.950848	
2.223520e+003	1.775748	1.951507	
2.223620e+003	1.775090	1.951342	
2.223720e+003	1.774761	1.951342	
2.223820e+003	1.775419	1.950848	
2.223920e+003	1.774103	1.951013	
2.224020e+003	1.774761	1.950684	
2.224120e+003	1.774926	1.951342	
2.224220e+003	1.775255	1.951671	
2.224320e+003	1.775090	1.951836	
2.224420e+003	1.775748	1.952000	
2.224520e+003	1.775584	1.952000	
2.224620e+003	1.775419	1.952165	
2.224720e+003	1.775090	1.952000	
2.224820e+003	1.774432	1.952165	
2.224920e+003	1.775748	1.951836	
2.225020e+003	1.774761	1.952329	
2.225120e+003	1.775255	1.952165	
2.225220e+003	1.775748	1.952000	
2.225320e+003	1.776242	1.952329	
2.225420e+003	1.775913	1.951836	
2.225520e+003	1.776736	1.952000	
2.225620e+003	1.775913	1.951836	
2.225720e+003	1.775913	1.952329	
2.225820e+003	1.775090	1.952494	
2.225920e+003	1.774926	1.952494	
2.226020e+003	1.776407	1.952988	
2.226120e+003	1.776078	1.953646	
2.226220e+003	1.776242	1.953481	
2.226320e+003	1.777065	1.953317	
2.226420e+003	1.777230	1.953317	
2.226520e+003	1.777723	1.953975	
2.226620e+003	1.777065	1.953481	
2.226720e+003	1.778546	1.953646	
2.226820e+003	1.778382	1.953810	
2.226920e+003	1.778382	1.953975	
2.227020e+003	1.778052	1.954798	
2.227120e+003	1.777723	1.954633	
2.227220e+003	1.778875	1.955950	
2.227320e+003	1.778875	1.955127	
2.227420e+003	1.779534	1.954962	
2.227520e+003	1.780192	1.954633	
2.227620e+003	1.780521	1.954469	
2.227720e+003	1.780850	1.954798	
2.227820e+003	1.781179	1.955456	
2.227920e+003	1.781015	1.955456	
2.228020e+003	1.781508	1.955950	
2.228120e+003	1.781015	1.955621	
2.228220e+003	1.780685	1.956444	
2.228320e+003	1.782331	1.955950	
2.228420e+003	1.781837	1.955785	
2.228520e+003	1.782496	1.955456	
2.228620e+003	1.782989	1.955127	
2.228720e+003	1.782825	1.954798	
2.228820e+003	1.782496	1.955292	
2.228920e+003	1.782825	1.955785	
2.229020e+003	1.782167	1.955785	
2.229120e+003	1.782167	1.956279	
2.229220e+003	1.782331	1.956114	
2.229320e+003	1.782331	1.955950	
2.229420e+003	1.783812	1.955950	
2.229520e+003	1.782660	1.956279	
2.229620e+003	1.782496	1.956608	
2.229720e+003	1.782331	1.957102	
2.229820e+003	1.781508	1.957596	
2.229920e+003	1.782167	1.958089	
2.230020e+003	1.781673	1.955456	
2.230120e+003	1.781508	1.958748	
2.230220e+003	1.782002	1.958089	
2.230320e+003	1.782167	1.958254	
2.230420e+003	1.782331	1.958748	
2.230520e+003	1.783319	1.958583	
2.230620e+003	1.782002	1.958254	
2.230720e+003	1.781508	1.957596	
2.230820e+003	1.781179	1.956937	
2.230920e+003	1.781015	1.956279	
2.231020e+003	1.780521	1.954469	
2.231120e+003	1.781344	1.955785	
2.231220e+003	1.781344	1.954633	
2.231320e+003	1.781179	1.954304	
2.231420e+003	1.781508	1.954469	
2.231520e+003	1.781179	1.954304	
